"MB_pct","ALB_pct","CKM_pct","HBB_pct","HBA1_pct","sample","blood_pct","muscle_pct","B_M_ratio"
18.4716881819066,2.82394395241713,14.2937984988785,14.0230093527563,10.5607766987654,"S37D_T1",27.4077300039389,32.7654866807851,0.836481700118064
13.3600586406597,4.35050408390997,12.1104457654941,22.0610668084796,16.0444122243488,"S37D_T2",42.4559831167384,25.4705044061538,1.66686856450636
20.8536436078138,3.76755827847837,13.443648912504,18.0731577934387,13.4853561997196,"S37E_T1",35.3260722716366,34.2972925203178,1.02999594649372
24.3517737210895,3.00198589837568,18.2848231991973,11.693049967799,9.80368821357654,"S37E_T2",24.4987240797512,42.6365969202868,0.574593796159527
25.2034337053573,2.86238997082273,13.8438860852998,9.68531952391589,8.85720670216843,"S3D_T1",21.404916196907,39.0473197906572,0.548178884278469
23.929600172814,4.12579313324379,19.308711863581,10.0504320725819,9.27478296353205,"S3D_T2",23.4510081693577,43.238312036395,0.54236641221374
26.2253624183404,3.3695617167807,13.4146702309571,12.6199622788862,11.6663127364011,"S3E_T1",27.655836732068,39.6400326492975,0.697674418604651
26.4539505286554,4.19506434418915,13.5243865424605,11.8651446749827,11.7242656484988,"S3E_T2",27.7844746676707,39.978337071116,0.694988253719655
2.73514497486154,9.97291128018105,1.83659554268681,19.3533723853018,22.5131066522899,"S4D_T1",51.8393903177728,4.57174051754834,11.3390928725702
17.2025029095875,7.32493672279211,13.2348288514085,16.5088535987171,14.7053653904539,"S4D_T2",38.539155711963,30.437331760996,1.2661804922516
13.5536261523685,2.4194514622079,17.7348141161841,12.1677267711038,8.40935556767405,"S4E_T1",22.9965338009857,31.2884402685526,0.734984984984985
14.1844441450845,3.57782938185494,12.2559687335882,9.46475432221201,5.15105932281244,"S4E_T2",18.1936430268794,26.4404128786727,0.68809980806142
15.8093018412757,2.2120845965328,21.5120153424291,9.74128996638298,9.98482221554255,"S5D_T1",21.9381967784583,37.3213171837048,0.587819467101686
19.6748274597113,4.58054576796405,12.5734444234718,17.3691836167764,12.2813962033667,"S5D_T2",34.2311255881072,32.2482718831831,1.06148713060057
17.8799603029264,3.61960171986072,12.1961680440287,16.8624015864997,15.4087462773187,"S5E_T1",35.8907495836792,30.0761283469551,1.19333011116481
22.5026067782246,2.23196587556374,16.3006688125188,7.8118805644731,6.45806519732788,"S5E_T2",16.5019116373647,38.8032755907435,0.425271098538425
25.3882504249223,4.15172565772259,13.3811014004296,7.73594924712339,8.69174220429693,"S6D_T1",20.5794171091429,38.769351825352,0.530816640986133
16.605187518464,2.75820904254065,18.6327683101923,6.85182474446094,5.31366000590849,"S6D_T2",14.9236937929101,35.2379558286563,0.423511904761905
33.5017212547297,3.25624206588027,20.1949628124305,6.91951438999557,6.74730928074228,"S6E_T1",16.9230657366181,53.6966840671602,0.315160349854227
27.7090976979008,2.79290111716937,15.0420816074319,7.30112732992306,4.61818294965013,"S7D_T1",14.7122113967426,42.7511793053326,0.344135802469136
